"id","Admit","Gender","Dept"
"2862","Rejected","Male","E"
"2863","Rejected","Male","E"
"2864","Rejected","Male","E"
"2865","Rejected","Male","E"
"2866","Rejected","Male","E"
"2867","Rejected","Male","E"
"2868","Rejected","Male","E"
"2869","Rejected","Male","E"
"2870","Rejected","Male","E"
"2871","Rejected","Male","E"
"2872","Rejected","Male","E"
"2873","Rejected","Male","E"
"2874","Rejected","Male","E"
"2875","Rejected","Male","E"
"2876","Rejected","Male","E"
"2877","Rejected","Male","E"
"2878","Rejected","Male","E"
"2879","Rejected","Male","E"
"2880","Rejected","Male","E"
"2881","Rejected","Male","E"
"2882","Rejected","Male","E"
"2883","Rejected","Male","E"
"2884","Rejected","Male","E"
"2885","Rejected","Male","E"
"2886","Rejected","Male","E"
"2887","Rejected","Male","E"
"2888","Rejected","Male","E"
"2889","Rejected","Male","E"
"2890","Rejected","Male","E"
"2891","Rejected","Male","E"
"2892","Rejected","Male","E"
"2893","Rejected","Male","E"
"2894","Rejected","Male","E"
"2895","Rejected","Male","E"
"2896","Rejected","Male","E"
"2897","Rejected","Male","E"
"2898","Rejected","Male","F"
"2899","Rejected","Male","F"
"2900","Rejected","Male","F"
"2901","Rejected","Male","F"
"2902","Rejected","Male","F"
"2903","Rejected","Male","F"
"2904","Rejected","Male","F"
"2905","Rejected","Male","F"
"2906","Rejected","Male","F"
"2907","Rejected","Male","F"
"2908","Rejected","Male","F"
"2909","Rejected","Male","F"
"2910","Rejected","Male","F"
"2911","Rejected","Male","F"
"2912","Rejected","Male","F"
"2913","Rejected","Male","F"
"2914","Rejected","Male","F"
"2915","Rejected","Male","F"
"2916","Rejected","Male","F"
"2917","Rejected","Male","F"
"2918","Rejected","Male","F"
"2919","Rejected","Male","F"
"2920","Rejected","Male","F"
"2921","Rejected","Male","F"
"2922","Rejected","Male","F"
"2923","Rejected","Male","F"
"2924","Rejected","Male","F"
"2925","Rejected","Male","F"
"2926","Rejected","Male","F"
"2927","Rejected","Male","F"
"2928","Rejected","Male","F"
"2929","Rejected","Male","F"
"2930","Rejected","Male","F"
"2931","Rejected","Male","F"
"2932","Rejected","Male","F"
"2933","Rejected","Male","F"
"2934","Rejected","Male","F"
"2935","Rejected","Male","F"
"2936","Rejected","Male","F"
"2937","Rejected","Male","F"
"2938","Rejected","Male","F"
"2939","Rejected","Male","F"
"2940","Rejected","Male","F"
"2941","Rejected","Male","F"
"2942","Rejected","Male","F"
"2943","Rejected","Male","F"
"2944","Rejected","Male","F"
"2945","Rejected","Male","F"
"2946","Rejected","Male","F"
"2947","Rejected","Male","F"
"2948","Rejected","Male","F"
"2949","Rejected","Male","F"
"2950","Rejected","Male","F"
"2951","Rejected","Male","F"
"2952","Rejected","Male","F"
"2953","Rejected","Male","F"
"2954","Rejected","Male","F"
"2955","Rejected","Male","F"
"2956","Rejected","Male","F"
"2957","Rejected","Male","F"
"2958","Rejected","Male","F"
"2959","Rejected","Male","F"
"2960","Rejected","Male","F"
"2961","Rejected","Male","F"
"2962","Rejected","Male","F"
"2963","Rejected","Male","F"
"2964","Rejected","Male","F"
"2965","Rejected","Male","F"
"2966","Rejected","Male","F"
"2967","Rejected","Male","F"
"2968","Rejected","Male","F"
"2969","Rejected","Male","F"
"2970","Rejected","Male","F"
"2971","Rejected","Male","F"
"2972","Rejected","Male","F"
"2973","Rejected","Male","F"
"2974","Rejected","Male","F"
"2975","Rejected","Male","F"
"2976","Rejected","Male","F"
"2977","Rejected","Male","F"
"2978","Rejected","Male","F"
"2979","Rejected","Male","F"
"2980","Rejected","Male","F"
"2981","Rejected","Male","F"
"2982","Rejected","Male","F"
"2983","Rejected","Male","F"
"2984","Rejected","Male","F"
"2985","Rejected","Male","F"
"2986","Rejected","Male","F"
"2987","Rejected","Male","F"
"2988","Rejected","Male","F"
"2989","Rejected","Male","F"
"2990","Rejected","Male","F"
"2991","Rejected","Male","F"
"2992","Rejected","Male","F"
"2993","Rejected","Male","F"
"2994","Rejected","Male","F"
"2995","Rejected","Male","F"
"2996","Rejected","Male","F"
"2997","Rejected","Male","F"
"2998","Rejected","Male","F"
"2999","Rejected","Male","F"
"3000","Rejected","Male","F"
"3001","Rejected","Male","F"
"3002","Rejected","Male","F"
"3003","Rejected","Male","F"
"3004","Rejected","Male","F"
"3005","Rejected","Male","F"
"3006","Rejected","Male","F"
"3007","Rejected","Male","F"
"3008","Rejected","Male","F"
"3009","Rejected","Male","F"
"3010","Rejected","Male","F"
"3011","Rejected","Male","F"
"3012","Rejected","Male","F"
"3013","Rejected","Male","F"
"3014","Rejected","Male","F"
"3015","Rejected","Male","F"
"3016","Rejected","Male","F"
"3017","Rejected","Male","F"
"3018","Rejected","Male","F"
"3019","Rejected","Male","F"
"3020","Rejected","Male","F"
"3021","Rejected","Male","F"
"3022","Rejected","Male","F"
"3023","Rejected","Male","F"
"3024","Rejected","Male","F"
"3025","Rejected","Male","F"
"3026","Rejected","Male","F"
"3027","Rejected","Male","F"
"3028","Rejected","Male","F"
"3029","Rejected","Male","F"
"3030","Rejected","Male","F"
"3031","Rejected","Male","F"
"3032","Rejected","Male","F"
"3033","Rejected","Male","F"
"3034","Rejected","Male","F"
"3035","Rejected","Male","F"
"3036","Rejected","Male","F"
"3037","Rejected","Male","F"
"3038","Rejected","Male","F"
"3039","Rejected","Male","F"
"3040","Rejected","Male","F"
"3041","Rejected","Male","F"
"3042","Rejected","Male","F"
"3043","Rejected","Male","F"
"3044","Rejected","Male","F"
"3045","Rejected","Male","F"
"3046","Rejected","Male","F"
"3047","Rejected","Male","F"
"3048","Rejected","Male","F"
"3049","Rejected","Male","F"
"3050","Rejected","Male","F"
"3051","Rejected","Male","F"
"3052","Rejected","Male","F"
"3053","Rejected","Male","F"
"3054","Rejected","Male","F"
"3055","Rejected","Male","F"
"3056","Rejected","Male","F"
"3057","Rejected","Male","F"
"3058","Rejected","Male","F"
"3059","Rejected","Male","F"
"3060","Rejected","Male","F"
"3061","Rejected","Male","F"
"3062","Rejected","Male","F"
"3063","Rejected","Male","F"
"3064","Rejected","Male","F"
"3065","Rejected","Male","F"
"3066","Rejected","Male","F"
"3067","Rejected","Male","F"
"3068","Rejected","Male","F"
"3069","Rejected","Male","F"
"3070","Rejected","Male","F"
"3071","Rejected","Male","F"
"3072","Rejected","Male","F"
"3073","Rejected","Male","F"
"3074","Rejected","Male","F"
"3075","Rejected","Male","F"
"3076","Rejected","Male","F"
"3077","Rejected","Male","F"
"3078","Rejected","Male","F"
"3079","Rejected","Male","F"
"3080","Rejected","Male","F"
"3081","Rejected","Male","F"
"3082","Rejected","Male","F"
"3083","Rejected","Male","F"
"3084","Rejected","Male","F"
"3085","Rejected","Male","F"
"3086","Rejected","Male","F"
"3087","Rejected","Male","F"
"3088","Rejected","Male","F"
"3089","Rejected","Male","F"
"3090","Rejected","Male","F"
"3091","Rejected","Male","F"
"3092","Rejected","Male","F"
"3093","Rejected","Male","F"
"3094","Rejected","Male","F"
"3095","Rejected","Male","F"
"3096","Rejected","Male","F"
"3097","Rejected","Male","F"
"3098","Rejected","Male","F"
"3099","Rejected","Male","F"
"3100","Rejected","Male","F"
"3101","Rejected","Male","F"
"3102","Rejected","Male","F"
"3103","Rejected","Male","F"
"3104","Rejected","Male","F"
"3105","Rejected","Male","F"
"3106","Rejected","Male","F"
"3107","Rejected","Male","F"
"3108","Rejected","Male","F"
"3109","Rejected","Male","F"
"3110","Rejected","Male","F"
"3111","Rejected","Male","F"
"3112","Rejected","Male","F"
"3113","Rejected","Male","F"
"3114","Rejected","Male","F"
"3115","Rejected","Male","F"
"3116","Rejected","Male","F"
"3117","Rejected","Male","F"
"3118","Rejected","Male","F"
"3119","Rejected","Male","F"
"3120","Rejected","Male","F"
"3121","Rejected","Male","F"
"3122","Rejected","Male","F"
"3123","Rejected","Male","F"
"3124","Rejected","Male","F"
"3125","Rejected","Male","F"
"3126","Rejected","Male","F"
"3127","Rejected","Male","F"
"3128","Rejected","Male","F"
"3129","Rejected","Male","F"
"3130","Rejected","Male","F"
"3131","Rejected","Male","F"
"3132","Rejected","Male","F"
"3133","Rejected","Male","F"
"3134","Rejected","Male","F"
"3135","Rejected","Male","F"
"3136","Rejected","Male","F"
"3137","Rejected","Male","F"
"3138","Rejected","Male","F"
"3139","Rejected","Male","F"
"3140","Rejected","Male","F"
"3141","Rejected","Male","F"
"3142","Rejected","Male","F"
"3143","Rejected","Male","F"
"3144","Rejected","Male","F"
"3145","Rejected","Male","F"
"3146","Rejected","Male","F"
"3147","Rejected","Male","F"
"3148","Rejected","Male","F"
"3149","Rejected","Male","F"
"3150","Rejected","Male","F"
"3151","Rejected","Male","F"
"3152","Rejected","Male","F"
"3153","Rejected","Male","F"
"3154","Rejected","Male","F"
"3155","Rejected","Male","F"
"3156","Rejected","Male","F"
"3157","Rejected","Male","F"
"3158","Rejected","Male","F"
"3159","Rejected","Male","F"
"3160","Rejected","Male","F"
"3161","Rejected","Male","F"
"3162","Rejected","Male","F"
"3163","Rejected","Male","F"
"3164","Rejected","Male","F"
"3165","Rejected","Male","F"
"3166","Rejected","Male","F"
"3167","Rejected","Male","F"
"3168","Rejected","Male","F"
"3169","Rejected","Male","F"
"3170","Rejected","Male","F"
"3171","Rejected","Male","F"
"3172","Rejected","Male","F"
"3173","Rejected","Male","F"
"3174","Rejected","Male","F"
"3175","Rejected","Male","F"
"3176","Rejected","Male","F"
"3177","Rejected","Male","F"
"3178","Rejected","Male","F"
"3179","Rejected","Male","F"
"3180","Rejected","Male","F"
"3181","Rejected","Male","F"
"3182","Rejected","Male","F"
"3183","Rejected","Male","F"
"3184","Rejected","Male","F"
"3185","Rejected","Male","F"
"3186","Rejected","Male","F"
"3187","Rejected","Male","F"
"3188","Rejected","Male","F"
"3189","Rejected","Male","F"
"3190","Rejected","Male","F"
"3191","Rejected","Male","F"
"3192","Rejected","Male","F"
"3193","Rejected","Male","F"
"3194","Rejected","Male","F"
"3195","Rejected","Male","F"
"3196","Rejected","Male","F"
"3197","Rejected","Male","F"
"3198","Rejected","Male","F"
"3199","Rejected","Male","F"
"3200","Rejected","Male","F"
"3201","Rejected","Male","F"
"3202","Rejected","Male","F"
"3203","Rejected","Male","F"
"3204","Rejected","Male","F"
"3205","Rejected","Male","F"
"3206","Rejected","Male","F"
"3207","Rejected","Male","F"
"3208","Rejected","Male","F"
"3209","Rejected","Male","F"
"3210","Rejected","Male","F"
"3211","Rejected","Male","F"
"3212","Rejected","Male","F"
"3213","Rejected","Male","F"
"3214","Rejected","Male","F"
"3215","Rejected","Male","F"
"3216","Rejected","Male","F"
"3217","Rejected","Male","F"
"3218","Rejected","Male","F"
"3219","Rejected","Male","F"
"3220","Rejected","Male","F"
"3221","Rejected","Male","F"
"3222","Rejected","Male","F"
"3223","Rejected","Male","F"
"3224","Rejected","Male","F"
"3225","Rejected","Male","F"
"3226","Rejected","Male","F"
"3227","Rejected","Male","F"
"3228","Rejected","Male","F"
"3229","Rejected","Male","F"
"3230","Rejected","Male","F"
"3231","Rejected","Male","F"
"3232","Rejected","Male","F"
"3233","Rejected","Male","F"
"3234","Rejected","Male","F"
"3235","Rejected","Male","F"
"3236","Rejected","Male","F"
"3237","Rejected","Male","F"
"3238","Rejected","Male","F"
"3239","Rejected","Male","F"
"3240","Rejected","Male","F"
"3241","Rejected","Male","F"
"3242","Rejected","Male","F"
"3243","Rejected","Male","F"
"3244","Rejected","Male","F"
"3245","Rejected","Male","F"
"3246","Rejected","Male","F"
"3247","Rejected","Male","F"
"3248","Rejected","Male","F"
"3249","Rejected","Female","A"
"3250","Rejected","Female","A"
"3251","Rejected","Female","A"
"3252","Rejected","Female","A"
"3253","Rejected","Female","A"
"3254","Rejected","Female","A"
"3255","Rejected","Female","A"
"3256","Rejected","Female","A"
"3257","Rejected","Female","A"
"3258","Rejected","Female","A"
"3259","Rejected","Female","A"
"3260","Rejected","Female","A"
"3261","Rejected","Female","A"
"3262","Rejected","Female","A"
"3263","Rejected","Female","A"
"3264","Rejected","Female","A"
"3265","Rejected","Female","A"
"3266","Rejected","Female","A"
"3267","Rejected","Female","A"
"3268","Rejected","Female","B"
"3269","Rejected","Female","B"
"3270","Rejected","Female","B"
"3271","Rejected","Female","B"
"3272","Rejected","Female","B"
"3273","Rejected","Female","B"
"3274","Rejected","Female","B"
"3275","Rejected","Female","B"
"3276","Rejected","Female","C"
"3277","Rejected","Female","C"
"3278","Rejected","Female","C"
"3279","Rejected","Female","C"
"3280","Rejected","Female","C"
"3281","Rejected","Female","C"
"3282","Rejected","Female","C"
"3283","Rejected","Female","C"
"3284","Rejected","Female","C"
"3285","Rejected","Female","C"
"3286","Rejected","Female","C"
"3287","Rejected","Female","C"
"3288","Rejected","Female","C"
"3289","Rejected","Female","C"
"3290","Rejected","Female","C"
"3291","Rejected","Female","C"
"3292","Rejected","Female","C"
"3293","Rejected","Female","C"
"3294","Rejected","Female","C"
"3295","Rejected","Female","C"
"3296","Rejected","Female","C"
"3297","Rejected","Female","C"
"3298","Rejected","Female","C"
"3299","Rejected","Female","C"
"3300","Rejected","Female","C"
"3301","Rejected","Female","C"
"3302","Rejected","Female","C"
"3303","Rejected","Female","C"
"3304","Rejected","Female","C"
"3305","Rejected","Female","C"
"3306","Rejected","Female","C"
"3307","Rejected","Female","C"
"3308","Rejected","Female","C"
"3309","Rejected","Female","C"
"3310","Rejected","Female","C"
"3311","Rejected","Female","C"
"3312","Rejected","Female","C"
"3313","Rejected","Female","C"
"3314","Rejected","Female","C"
"3315","Rejected","Female","C"
"3316","Rejected","Female","C"
"3317","Rejected","Female","C"
"3318","Rejected","Female","C"
"3319","Rejected","Female","C"
"3320","Rejected","Female","C"
"3321","Rejected","Female","C"
"3322","Rejected","Female","C"
"3323","Rejected","Female","C"
"3324","Rejected","Female","C"
"3325","Rejected","Female","C"
"3326","Rejected","Female","C"
"3327","Rejected","Female","C"
"3328","Rejected","Female","C"
"3329","Rejected","Female","C"
"3330","Rejected","Female","C"
"3331","Rejected","Female","C"
"3332","Rejected","Female","C"
"3333","Rejected","Female","C"
"3334","Rejected","Female","C"
"3335","Rejected","Female","C"
"3336","Rejected","Female","C"
"3337","Rejected","Female","C"
"3338","Rejected","Female","C"
"3339","Rejected","Female","C"
"3340","Rejected","Female","C"
"3341","Rejected","Female","C"
"3342","Rejected","Female","C"
"3343","Rejected","Female","C"
"3344","Rejected","Female","C"
"3345","Rejected","Female","C"
"3346","Rejected","Female","C"
"3347","Rejected","Female","C"
"3348","Rejected","Female","C"
"3349","Rejected","Female","C"
"3350","Rejected","Female","C"
"3351","Rejected","Female","C"
"3352","Rejected","Female","C"
"3353","Rejected","Female","C"
"3354","Rejected","Female","C"
"3355","Rejected","Female","C"
"3356","Rejected","Female","C"
"3357","Rejected","Female","C"
"3358","Rejected","Female","C"
"3359","Rejected","Female","C"
"3360","Rejected","Female","C"
"3361","Rejected","Female","C"
"3362","Rejected","Female","C"
"3363","Rejected","Female","C"
"3364","Rejected","Female","C"
"3365","Rejected","Female","C"
"3366","Rejected","Female","C"
"3367","Rejected","Female","C"
"3368","Rejected","Female","C"
"3369","Rejected","Female","C"
"3370","Rejected","Female","C"
"3371","Rejected","Female","C"
"3372","Rejected","Female","C"
"3373","Rejected","Female","C"
"3374","Rejected","Female","C"
"3375","Rejected","Female","C"
"3376","Rejected","Female","C"
"3377","Rejected","Female","C"
"3378","Rejected","Female","C"
"3379","Rejected","Female","C"
"3380","Rejected","Female","C"
"3381","Rejected","Female","C"
"3382","Rejected","Female","C"
"3383","Rejected","Female","C"
"3384","Rejected","Female","C"
"3385","Rejected","Female","C"
"3386","Rejected","Female","C"
"3387","Rejected","Female","C"
"3388","Rejected","Female","C"
"3389","Rejected","Female","C"
"3390","Rejected","Female","C"
"3391","Rejected","Female","C"
"3392","Rejected","Female","C"
"3393","Rejected","Female","C"
"3394","Rejected","Female","C"
"3395","Rejected","Female","C"
"3396","Rejected","Female","C"
"3397","Rejected","Female","C"
"3398","Rejected","Female","C"
"3399","Rejected","Female","C"
"3400","Rejected","Female","C"
"3401","Rejected","Female","C"
"3402","Rejected","Female","C"
"3403","Rejected","Female","C"
"3404","Rejected","Female","C"
"3405","Rejected","Female","C"
"3406","Rejected","Female","C"
"3407","Rejected","Female","C"
"3408","Rejected","Female","C"
"3409","Rejected","Female","C"
"3410","Rejected","Female","C"
"3411","Rejected","Female","C"
"3412","Rejected","Female","C"
"3413","Rejected","Female","C"
"3414","Rejected","Female","C"
"3415","Rejected","Female","C"
"3416","Rejected","Female","C"
"3417","Rejected","Female","C"
"3418","Rejected","Female","C"
"3419","Rejected","Female","C"
"3420","Rejected","Female","C"
"3421","Rejected","Female","C"
"3422","Rejected","Female","C"
"3423","Rejected","Female","C"
"3424","Rejected","Female","C"
"3425","Rejected","Female","C"
"3426","Rejected","Female","C"
"3427","Rejected","Female","C"
"3428","Rejected","Female","C"
"3429","Rejected","Female","C"
"3430","Rejected","Female","C"
"3431","Rejected","Female","C"
"3432","Rejected","Female","C"
"3433","Rejected","Female","C"
"3434","Rejected","Female","C"
"3435","Rejected","Female","C"
"3436","Rejected","Female","C"
"3437","Rejected","Female","C"
"3438","Rejected","Female","C"
"3439","Rejected","Female","C"
"3440","Rejected","Female","C"
"3441","Rejected","Female","C"
"3442","Rejected","Female","C"
"3443","Rejected","Female","C"
"3444","Rejected","Female","C"
"3445","Rejected","Female","C"
"3446","Rejected","Female","C"
"3447","Rejected","Female","C"
"3448","Rejected","Female","C"
"3449","Rejected","Female","C"
"3450","Rejected","Female","C"
"3451","Rejected","Female","C"
"3452","Rejected","Female","C"
"3453","Rejected","Female","C"
"3454","Rejected","Female","C"
"3455","Rejected","Female","C"
"3456","Rejected","Female","C"
"3457","Rejected","Female","C"
"3458","Rejected","Female","C"
"3459","Rejected","Female","C"
"3460","Rejected","Female","C"
"3461","Rejected","Female","C"
"3462","Rejected","Female","C"
"3463","Rejected","Female","C"
"3464","Rejected","Female","C"
"3465","Rejected","Female","C"
"3466","Rejected","Female","C"
"3467","Rejected","Female","C"
"3468","Rejected","Female","C"
"3469","Rejected","Female","C"
"3470","Rejected","Female","C"
"3471","Rejected","Female","C"
"3472","Rejected","Female","C"
"3473","Rejected","Female","C"
"3474","Rejected","Female","C"
"3475","Rejected","Female","C"
"3476","Rejected","Female","C"
"3477","Rejected","Female","C"
"3478","Rejected","Female","C"
"3479","Rejected","Female","C"
"3480","Rejected","Female","C"
"3481","Rejected","Female","C"
"3482","Rejected","Female","C"
"3483","Rejected","Female","C"
"3484","Rejected","Female","C"
"3485","Rejected","Female","C"
"3486","Rejected","Female","C"
"3487","Rejected","Female","C"
"3488","Rejected","Female","C"
"3489","Rejected","Female","C"
"3490","Rejected","Female","C"
"3491","Rejected","Female","C"
"3492","Rejected","Female","C"
"3493","Rejected","Female","C"
"3494","Rejected","Female","C"
"3495","Rejected","Female","C"
"3496","Rejected","Female","C"
"3497","Rejected","Female","C"
"3498","Rejected","Female","C"
"3499","Rejected","Female","C"
"3500","Rejected","Female","C"
"3501","Rejected","Female","C"
"3502","Rejected","Female","C"
"3503","Rejected","Female","C"
"3504","Rejected","Female","C"
"3505","Rejected","Female","C"
"3506","Rejected","Female","C"
"3507","Rejected","Female","C"
"3508","Rejected","Female","C"
"3509","Rejected","Female","C"
"3510","Rejected","Female","C"
"3511","Rejected","Female","C"
"3512","Rejected","Female","C"
"3513","Rejected","Female","C"
"3514","Rejected","Female","C"
"3515","Rejected","Female","C"
"3516","Rejected","Female","C"
"3517","Rejected","Female","C"
"3518","Rejected","Female","C"
"3519","Rejected","Female","C"
"3520","Rejected","Female","C"
"3521","Rejected","Female","C"
"3522","Rejected","Female","C"
"3523","Rejected","Female","C"
"3524","Rejected","Female","C"
"3525","Rejected","Female","C"
"3526","Rejected","Female","C"
"3527","Rejected","Female","C"
"3528","Rejected","Female","C"
"3529","Rejected","Female","C"
"3530","Rejected","Female","C"
"3531","Rejected","Female","C"
"3532","Rejected","Female","C"
"3533","Rejected","Female","C"
"3534","Rejected","Female","C"
"3535","Rejected","Female","C"
"3536","Rejected","Female","C"
"3537","Rejected","Female","C"
"3538","Rejected","Female","C"
"3539","Rejected","Female","C"
"3540","Rejected","Female","C"
"3541","Rejected","Female","C"
"3542","Rejected","Female","C"
"3543","Rejected","Female","C"
"3544","Rejected","Female","C"
"3545","Rejected","Female","C"
"3546","Rejected","Female","C"
"3547","Rejected","Female","C"
"3548","Rejected","Female","C"
"3549","Rejected","Female","C"
"3550","Rejected","Female","C"
"3551","Rejected","Female","C"
"3552","Rejected","Female","C"
"3553","Rejected","Female","C"
"3554","Rejected","Female","C"
"3555","Rejected","Female","C"
"3556","Rejected","Female","C"
"3557","Rejected","Female","C"
"3558","Rejected","Female","C"
"3559","Rejected","Female","C"
"3560","Rejected","Female","C"
"3561","Rejected","Female","C"
"3562","Rejected","Female","C"
"3563","Rejected","Female","C"
"3564","Rejected","Female","C"
"3565","Rejected","Female","C"
"3566","Rejected","Female","C"
"3567","Rejected","Female","C"
"3568","Rejected","Female","C"
"3569","Rejected","Female","C"
"3570","Rejected","Female","C"
"3571","Rejected","Female","C"
"3572","Rejected","Female","C"
"3573","Rejected","Female","C"
"3574","Rejected","Female","C"
"3575","Rejected","Female","C"
"3576","Rejected","Female","C"
"3577","Rejected","Female","C"
"3578","Rejected","Female","C"
"3579","Rejected","Female","C"
"3580","Rejected","Female","C"
"3581","Rejected","Female","C"
"3582","Rejected","Female","C"
"3583","Rejected","Female","C"
"3584","Rejected","Female","C"
"3585","Rejected","Female","C"
"3586","Rejected","Female","C"
"3587","Rejected","Female","C"
"3588","Rejected","Female","C"
"3589","Rejected","Female","C"
"3590","Rejected","Female","C"
"3591","Rejected","Female","C"
"3592","Rejected","Female","C"
"3593","Rejected","Female","C"
"3594","Rejected","Female","C"
"3595","Rejected","Female","C"
"3596","Rejected","Female","C"
"3597","Rejected","Female","C"
"3598","Rejected","Female","C"
"3599","Rejected","Female","C"
"3600","Rejected","Female","C"
"3601","Rejected","Female","C"
"3602","Rejected","Female","C"
"3603","Rejected","Female","C"
"3604","Rejected","Female","C"
"3605","Rejected","Female","C"
"3606","Rejected","Female","C"
"3607","Rejected","Female","C"
"3608","Rejected","Female","C"
"3609","Rejected","Female","C"
"3610","Rejected","Female","C"
"3611","Rejected","Female","C"
"3612","Rejected","Female","C"
"3613","Rejected","Female","C"
"3614","Rejected","Female","C"
"3615","Rejected","Female","C"
"3616","Rejected","Female","C"
"3617","Rejected","Female","C"
"3618","Rejected","Female","C"
"3619","Rejected","Female","C"
"3620","Rejected","Female","C"
"3621","Rejected","Female","C"
"3622","Rejected","Female","C"
"3623","Rejected","Female","C"
"3624","Rejected","Female","C"
"3625","Rejected","Female","C"
"3626","Rejected","Female","C"
"3627","Rejected","Female","C"
"3628","Rejected","Female","C"
"3629","Rejected","Female","C"
"3630","Rejected","Female","C"
"3631","Rejected","Female","C"
"3632","Rejected","Female","C"
"3633","Rejected","Female","C"
"3634","Rejected","Female","C"
"3635","Rejected","Female","C"
"3636","Rejected","Female","C"
"3637","Rejected","Female","C"
"3638","Rejected","Female","C"
"3639","Rejected","Female","C"
"3640","Rejected","Female","C"
"3641","Rejected","Female","C"
"3642","Rejected","Female","C"
"3643","Rejected","Female","C"
"3644","Rejected","Female","C"
"3645","Rejected","Female","C"
"3646","Rejected","Female","C"
"3647","Rejected","Female","C"
"3648","Rejected","Female","C"
"3649","Rejected","Female","C"
"3650","Rejected","Female","C"
"3651","Rejected","Female","C"
"3652","Rejected","Female","C"
"3653","Rejected","Female","C"
"3654","Rejected","Female","C"
"3655","Rejected","Female","C"
"3656","Rejected","Female","C"
"3657","Rejected","Female","C"
"3658","Rejected","Female","C"
"3659","Rejected","Female","C"
"3660","Rejected","Female","C"
"3661","Rejected","Female","C"
"3662","Rejected","Female","C"
"3663","Rejected","Female","C"
"3664","Rejected","Female","C"
"3665","Rejected","Female","C"
"3666","Rejected","Female","C"
"3667","Rejected","Female","D"
"3668","Rejected","Female","D"
"3669","Rejected","Female","D"
"3670","Rejected","Female","D"
"3671","Rejected","Female","D"
"3672","Rejected","Female","D"
"3673","Rejected","Female","D"
"3674","Rejected","Female","D"
"3675","Rejected","Female","D"
"3676","Rejected","Female","D"
"3677","Rejected","Female","D"
"3678","Rejected","Female","D"
"3679","Rejected","Female","D"
"3680","Rejected","Female","D"
"3681","Rejected","Female","D"
"3682","Rejected","Female","D"
"3683","Rejected","Female","D"
"3684","Rejected","Female","D"
"3685","Rejected","Female","D"
"3686","Rejected","Female","D"
"3687","Rejected","Female","D"
"3688","Rejected","Female","D"
"3689","Rejected","Female","D"
"3690","Rejected","Female","D"
"3691","Rejected","Female","D"
"3692","Rejected","Female","D"
"3693","Rejected","Female","D"
"3694","Rejected","Female","D"
"3695","Rejected","Female","D"
"3696","Rejected","Female","D"
"3697","Rejected","Female","D"
"3698","Rejected","Female","D"
"3699","Rejected","Female","D"
"3700","Rejected","Female","D"
"3701","Rejected","Female","D"
"3702","Rejected","Female","D"
"3703","Rejected","Female","D"
"3704","Rejected","Female","D"
"3705","Rejected","Female","D"
"3706","Rejected","Female","D"
"3707","Rejected","Female","D"
"3708","Rejected","Female","D"
"3709","Rejected","Female","D"
"3710","Rejected","Female","D"
"3711","Rejected","Female","D"
"3712","Rejected","Female","D"
"3713","Rejected","Female","D"
"3714","Rejected","Female","D"
"3715","Rejected","Female","D"
"3716","Rejected","Female","D"
"3717","Rejected","Female","D"
"3718","Rejected","Female","D"
"3719","Rejected","Female","D"
"3720","Rejected","Female","D"
"3721","Rejected","Female","D"
"3722","Rejected","Female","D"
"3723","Rejected","Female","D"
"3724","Rejected","Female","D"
"3725","Rejected","Female","D"
"3726","Rejected","Female","D"
"3727","Rejected","Female","D"
"3728","Rejected","Female","D"
"3729","Rejected","Female","D"
"3730","Rejected","Female","D"
"3731","Rejected","Female","D"
"3732","Rejected","Female","D"
"3733","Rejected","Female","D"
"3734","Rejected","Female","D"
"3735","Rejected","Female","D"
"3736","Rejected","Female","D"
"3737","Rejected","Female","D"
"3738","Rejected","Female","D"
"3739","Rejected","Female","D"
"3740","Rejected","Female","D"
"3741","Rejected","Female","D"
"3742","Rejected","Female","D"
"3743","Rejected","Female","D"
"3744","Rejected","Female","D"
"3745","Rejected","Female","D"
"3746","Rejected","Female","D"
"3747","Rejected","Female","D"
"3748","Rejected","Female","D"
"3749","Rejected","Female","D"
"3750","Rejected","Female","D"
"3751","Rejected","Female","D"
"3752","Rejected","Female","D"
"3753","Rejected","Female","D"
"3754","Rejected","Female","D"
"3755","Rejected","Female","D"
"3756","Rejected","Female","D"
"3757","Rejected","Female","D"
"3758","Rejected","Female","D"
"3759","Rejected","Female","D"
"3760","Rejected","Female","D"
"3761","Rejected","Female","D"
"3762","Rejected","Female","D"
"3763","Rejected","Female","D"
"3764","Rejected","Female","D"
"3765","Rejected","Female","D"
"3766","Rejected","Female","D"
"3767","Rejected","Female","D"
"3768","Rejected","Female","D"
"3769","Rejected","Female","D"
"3770","Rejected","Female","D"
"3771","Rejected","Female","D"
"3772","Rejected","Female","D"
"3773","Rejected","Female","D"
"3774","Rejected","Female","D"
"3775","Rejected","Female","D"
"3776","Rejected","Female","D"
"3777","Rejected","Female","D"
"3778","Rejected","Female","D"
"3779","Rejected","Female","D"
"3780","Rejected","Female","D"
"3781","Rejected","Female","D"
"3782","Rejected","Female","D"
"3783","Rejected","Female","D"
"3784","Rejected","Female","D"
"3785","Rejected","Female","D"
"3786","Rejected","Female","D"
"3787","Rejected","Female","D"
"3788","Rejected","Female","D"
"3789","Rejected","Female","D"
"3790","Rejected","Female","D"
"3791","Rejected","Female","D"
"3792","Rejected","Female","D"
"3793","Rejected","Female","D"
